Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,Day_perc_Change,Trend,sma21,sma34,Trade Call,sma14,std14,Bollinger Upper,Bollinger Lower
2018-10-12,1788.61,1808.0,1808.95,1742.53,9.44,10,2018,1.570743064822966,Positive,1708.332857142855,1661.6317647058806,HODL,1717.8921428571448,102.67446744096438,1923.2410777390735,1512.543207975216
2018-10-11,1719.36,1724.0,1755.4,1685.1,13.94,10,2018,-3.87172161622713,Among top losers,1708.662857142855,1662.978529411763,HODL,1726.560000000002,96.7252983374127,1920.0105966748274,1533.1094033251766
2018-10-10,1755.25,1857.89,1858.56,1754.41,10.99,10,2018,2.0874046156709625,Positive,1708.6790476190454,1665.257941176469,HODL,1742.6192857142876,78.62608232976801,1899.8714503738236,1585.3671210547516
2018-10-09,1870.32,1859.99,1896.68,1852.32,4.77,10,2018,6.555761287565876,Among top gainers,1714.1471428571406,1673.7549999999985,HODL,1766.2935714285734,60.33111285706115,1886.9557971426957,1645.631345714451
2018-10-08,1864.42,1874.0,1902.0,1830.66,7.39,10,2018,-0.31545403995038024,Slight or No change,1724.6999999999978,1682.0811764705866,HODL,1782.122857142859,54.20093448365199,1890.5247261101629,1673.720988175555
2018-10-05,1889.65,1917.99,1929.08,1862.83,6.82,10,2018,1.3532358588729918,Positive,1737.1690476190454,1693.4808823529397,HODL,1789.8000000000018,61.3486767458075,1912.4973534916169,1667.1026465083867
2018-10-04,1909.42,1949.0,1956.0,1896.57,7.26,10,2018,1.0462254914931357,Positive,1748.782857142855,1705.0305882352925,HODL,1807.315714285716,57.62342121505397,1922.562556715824,1692.068871855608
2018-10-03,1952.76,1981.7,1989.7,1949.81,5.25,10,2018,2.2697992060416228,Positive,1762.460476190474,1718.4805882352925,HODL,1820.4628571428586,68.16776053109166,1956.798378205042,1684.1273360806754
2018-10-02,1971.31,1999.99,2013.39,1965.77,5.4,10,2018,0.9499375243245513,Slight positive,1780.2366666666644,1731.9811764705864,HODL,1833.463571428573,78.36131469105139,1990.1862008106757,1676.7409420464703
2018-10-01,2004.36,2021.99,2033.19,2003.6,3.47,10,2018,1.6765501113472636,Positive,1802.8052380952358,1744.0679411764688,HODL,1850.6300000000017,87.74324606925224,2026.1164921385061,1675.1435078614973
2018-09-28,2003.0,2004.41,2026.52,1996.46,4.09,9,2018,-0.06785208246022911,Slight or No change,1824.9061904761884,1755.349117647057,HODL,1867.2214285714304,93.25834908856909,2053.7381267485684,1680.7047303942923
2018-09-27,2012.98,1993.24,2016.16,1988.58,4.33,9,2018,0.4982526210683957,Slight or No change,1842.5333333333315,1767.524705882351,HODL,1880.1678571428588,100.26961163848212,2080.707080419823,1679.6286338658945
2018-09-26,1974.85,1968.5,1995.25,1961.52,4.31,9,2018,-1.8942065991713888,Negative,1851.7085714285695,1777.6329411764689,HODL,1891.2314285714303,101.65099446009094,2094.5334174916125,1687.9294396512485
2018-09-25,1974.55,1942.9,1975.91,1938.85,4.54,9,2018,-0.015191027166616687,Slight or No change,1866.4871428571412,1787.5652941176454,HODL,1906.488571428573,96.49146186677339,2099.47149516212,1713.5056476950263
2018-09-24,1934.36,1903.79,1936.88,1865.0,4.21,9,2018,-2.035400470993398,Negative,1874.3757142857128,1794.092647058822,HODL,1916.8992857142873,90.46968301925558,2097.8386517527983,1735.959919675776
2018-09-21,1915.01,1954.22,1957.31,1910.5,6.86,9,2018,-1.0003308587853257,Negative,1880.3619047619034,1798.8014705882335,HODL,1930.8742857142872,70.51978300877421,2071.9138517318356,1789.8347196967388
2018-09-20,1944.3,1938.58,1955.0,1932.25,3.15,9,2018,1.5294959295251598,Positive,1888.9461904761893,1804.3547058823515,HODL,1944.3778571428586,49.17240254429552,2042.7226622314497,1846.0330520542675
2018-09-19,1926.42,1940.5,1940.83,1904.9,4.06,9,2018,-0.919611171115564,Slight negative,1896.3604761904749,1812.6961764705866,HODL,1948.3850000000016,44.76102782040069,2037.907055640803,1858.8629443592001
2018-09-18,1941.05,1918.65,1958.2,1915.44,4.27,9,2018,0.7594397898692762,Slight positive,1901.5661904761891,1821.9094117647044,HODL,1953.8585714285728,37.85639481741041,2029.5713610633936,1878.145781793752
2018-09-17,1908.03,1954.73,1956.82,1887.41,7.05,9,2018,-1.7011411349527328,Negative,1905.7599999999986,1829.0417647058807,HODL,1955.1714285714297,35.71659081352659,2026.604610198483,1883.7382469443764
2018-09-14,1970.19,1992.93,1993.65,1959.22,3.64,9,2018,3.2578104117859885,Among top gainers,1915.7238095238083,1838.002352941175,HODL,1959.5121428571438,33.342456459407614,2026.197055775959,1892.8272299383286
2018-09-13,1989.87,2000.0,2008.76,1982.03,3.62,9,2018,0.998888432080136,Slight positive,1925.307619047618,1849.5276470588221,HODL,1962.162857142858,34.22773536376766,2030.6183278703934,1893.7073864153226
2018-09-12,1990.0,1994.0,2000.0,1962.44,4.41,9,2018,0.006533090101368265,Slight or No change,1938.195238095237,1863.0447058823515,HODL,1963.497857142858,34.968422497708794,2033.4347021382757,1893.5610121474404
2018-09-11,1987.15,1928.27,1988.88,1917.0,5.03,9,2018,-0.14321608040200884,Slight or No change,1949.2380952380943,1876.2291176470576,HODL,1962.2685714285724,33.70098214892915,2029.6705357264307,1894.866607130714
2018-09-10,1939.01,1971.0,1973.04,1931.52,4.54,9,2018,-2.4225649799964777,Negative,1952.5090476190467,1884.94088235294,HODL,1957.6978571428579,32.05075594418395,2021.7993690312258,1893.59634525449
2018-09-07,1952.07,1938.71,1975.2,1937.35,4.89,9,2018,0.6735395897906615,Slight positive,1956.6828571428564,1889.9379411764696,HODL,1953.3471428571436,27.824750860336355,2008.9966445778164,1897.6976411364708
2018-09-06,1958.31,2006.51,2007.5,1935.21,7.49,9,2018,0.31966066790638514,Slight or No change,1959.9523809523798,1898.5882352941169,HODL,1952.1657142857152,27.185310149275736,2006.5363345842668,1897.7950939871637
2018-09-05,1994.82,2038.11,2040.38,1989.89,8.22,9,2018,1.864362639214434,Positive,1964.0190476190467,1905.238823529411,HODL,1953.6135714285724,28.95157484946138,2011.5167211274952,1895.7104217296496
2018-09-04,2039.51,2026.5,2050.5,2013.0,5.72,9,2018,2.24030238317241,Positive,1968.149999999999,1912.5979411764697,HODL,1961.1242857142865,36.283353613617166,2033.6909929415208,1888.5575784870523
2018-08-31,2012.71,2007.0,2022.38,2004.74,4.2,8,2018,-1.3140411177194555,Negative,1970.1214285714277,1919.912058823529,HODL,1968.102857142858,36.1269288925732,2040.3567149280045,1895.8489993577116
2018-08-30,2002.38,1997.42,2025.57,1986.9,7.28,8,2018,-0.5132383701576426,Slight negative,1970.0271428571418,1926.7255882352936,HODL,1972.2514285714296,36.5159737137597,2045.283375998949,1899.2194811439103
2018-08-29,1998.1,1953.45,1998.69,1948.94,6.53,8,2018,-0.21374564268521468,Slight or No change,1969.7938095238085,1931.6188235294117,HODL,1977.3714285714293,34.56881606240377,2046.509060696237,1908.2337964466217
2018-08-28,1932.82,1937.73,1941.78,1928.82,3.1,8,2018,-3.2671037485611287,Among top losers,1965.9766666666653,1934.9382352941175,HODL,1976.7835714285723,35.296311772273526,2047.3761949731193,1906.1909478840253
2018-08-27,1927.68,1915.0,1927.7,1909.28,3.57,8,2018,-0.2659326786767502,Slight or No change,1963.730476190475,1939.8420588235292,HODL,1978.1871428571437,32.64295434136023,2043.4730515398642,1912.9012341744233
2018-08-24,1905.39,1910.51,1916.01,1902.54,2.8,8,2018,-1.1563122509960166,Negative,1960.4371428571415,1943.276764705882,HODL,1973.5585714285723,38.016039500991084,2049.5906504305544,1897.5264924265903
2018-08-23,1902.9,1907.17,1919.5,1900.76,3.56,8,2018,-0.13068190764095045,Slight or No change,1958.9390476190463,1948.6749999999995,HODL,1967.3464285714297,42.03858238976317,2051.423593350956,1883.2692637919033
2018-08-22,1904.9,1876.64,1905.8,1876.64,3.08,8,2018,0.1051027379263214,Slight or No change,1958.4576190476178,1953.0764705882345,HODL,1961.2678571428585,44.586335467717014,2050.4405280782926,1872.0951862074244
2018-08-21,1883.42,1880.0,1897.75,1874.4,3.11,8,2018,-1.1276182476770424,Negative,1955.5585714285698,1953.4617647058815,HODL,1953.8585714285728,48.409372401054405,2050.6773162306818,1857.039826626464
2018-08-20,1876.71,1890.57,1891.75,1866.06,2.86,8,2018,-0.3562667912627049,Slight or No change,1953.191428571427,1953.823235294117,SELL,1949.4085714285727,52.564438382026,2054.5374481926247,1844.2796946645208
2018-08-17,1882.22,1885.8,1888.0,1855.55,4.1,8,2018,0.2935989044657861,Slight or No change,1950.3899999999983,1953.6047058823524,HODL,1944.4192857142873,55.5240638703755,2055.4674134550382,1833.3711579735364
2018-08-16,1886.52,1903.94,1905.0,1883.55,3.96,8,2018,0.22845363453793954,Slight or No change,1949.3657142857126,1952.9311764705878,HODL,1939.29142857143,57.42502012419284,2054.1414688198156,1824.4413883230443
2018-08-15,1882.62,1909.55,1916.21,1869.79,7.7,8,2018,-0.2067298517905991,Slight or No change,1945.1957142857125,1950.8682352941173,HODL,1931.2771428571443,56.90630212883479,2045.089747114814,1817.4645385994747
2018-08-14,1919.65,1919.39,1921.01,1900.0,3.99,8,2018,1.966939690431424,Positive,1941.851904761903,1949.3488235294114,HODL,1922.7157142857159,47.63072710798517,2017.9771685016863,1827.4542600697455
2018-08-13,1896.2,1898.5,1925.0,1893.67,5.53,8,2018,-1.221576849946604,Negative,1937.3852380952362,1946.167647058823,HODL,1914.393571428573,40.31359660064203,1995.0207646298572,1833.766378227289
2018-08-10,1886.3,1888.51,1899.5,1878.21,3.64,8,2018,-0.5220968252294123,Slight negative,1932.5828571428553,1942.7352941176466,HODL,1906.1021428571444,31.880289347828434,1969.8627215528013,1842.3415641614874
2018-08-09,1898.52,1882.0,1914.57,1877.48,4.86,8,2018,0.6478290833907607,Slight positive,1930.6547619047599,1939.3688235294117,HODL,1898.9892857142875,17.755111707854667,1934.4995091299968,1863.4790622985781
2018-08-08,1886.52,1861.0,1891.51,1854.5,3.96,8,2018,-0.6320712976423781,Slight negative,1927.533333333331,1936.770882352941,HODL,1895.6821428571445,15.079321132740963,1925.8407851226264,1865.5235005916627
2018-08-07,1862.48,1854.53,1869.72,1846.27,3.38,8,2018,-1.2743040094989722,Negative,1922.969999999998,1933.4747058823525,HODL,1891.0250000000017,14.493740691447202,1920.012481382896,1862.0375186171073
2018-08-06,1847.75,1825.81,1847.77,1818.92,3.39,8,2018,-0.7908809759030966,Slight negative,1915.9666666666647,1930.927352941176,HODL,1886.9078571428588,17.88843854327753,1922.6847342294138,1851.1309800563038
2018-08-03,1823.29,1837.74,1841.0,1821.5,3.46,8,2018,-1.3237721553240434,Negative,1905.6704761904741,1928.2297058823524,HODL,1881.2214285714304,24.01720148212712,1929.2558315356846,1833.187025607176
2018-08-02,1834.33,1788.77,1836.56,1786.0,4.35,8,2018,0.6054988509781811,Slight positive,1897.1761904761886,1924.9952941176466,HODL,1876.1807142857158,25.989858514515003,1928.160431314746,1824.2009972566857
2018-08-01,1797.17,1784.0,1798.44,1776.02,4.15,8,2018,-2.0258077881297187,Negative,1887.4042857142838,1921.1938235294112,HODL,1870.0200000000016,33.32828528442615,1936.6765705688538,1803.3634294311494
2018-07-31,1777.44,1786.49,1801.83,1739.32,5.74,7,2018,-1.0978371550827148,Negative,1876.896666666665,1916.3817647058818,HODL,1862.929285714287,41.382340058065836,1945.6939658304186,1780.1646055981555
2018-07-30,1779.22,1827.33,1829.5,1766.02,6.56,7,2018,0.10014402736520099,Slight or No change,1869.5823809523795,1912.5932352941172,HODL,1855.5721428571444,46.5252636380867,1948.6226701333178,1762.521615580971
2018-07-27,1817.27,1876.05,1880.05,1806.53,9.68,7,2018,2.1385775789390937,Positive,1864.3247619047602,1908.0955882352937,HODL,1850.6257142857157,46.662904178519405,1943.9515226427545,1757.299905928677
2018-07-26,1808.0,1839.0,1844.68,1804.5,9.92,7,2018,-0.5101058180677631,Slight negative,1859.6871428571412,1902.7464705882348,HODL,1845.2957142857158,46.98783700462992,1939.2713882949756,1751.320040276456
2018-07-25,1863.61,1829.3,1863.84,1822.64,3.84,7,2018,3.075774336283188,Among top gainers,1857.8161904761887,1899.0291176470582,HODL,1841.2928571428586,42.32172735833733,1925.9363118595331,1756.649402426184
2018-07-24,1829.24,1829.01,1840.0,1809.38,4.28,7,2018,-1.84426999211208,Negative,1854.2133333333313,1894.3847058823524,HODL,1836.5100000000016,39.31616304935031,1915.1423260987021,1757.877673901301
2018-07-23,1802.0,1812.21,1819.0,1769.99,3.89,7,2018,-1.4891430320788992,Negative,1850.3361904761887,1890.3549999999996,HODL,1830.488571428573,37.51838356718628,1905.5253385629458,1755.4518042942004
2018-07-20,1813.7,1825.01,1834.84,1810.06,3.89,7,2018,0.6492785793562827,Slight positive,1847.3357142857124,1886.2852941176468,HODL,1824.4300000000017,32.15212781569701,1888.7342556313956,1760.1257443686077
2018-07-19,1812.97,1829.46,1841.0,1811.27,4.68,7,2018,-0.040249214313281545,Slight or No change,1844.0380952380933,1882.0105882352937,HODL,1819.1764285714303,26.787819449875016,1872.7520674711802,1765.6007896716803
2018-07-18,1842.92,1848.0,1858.88,1831.27,4.86,7,2018,1.651985416195534,Positive,1841.9619047619028,1877.54294117647,HODL,1817.7792857142872,24.791227190366634,1867.3617400950204,1768.196831333554
2018-07-17,1843.93,1811.56,1851.69,1797.38,5.68,7,2018,0.054804332255331545,Slight or No change,1840.1195238095218,1871.7905882352936,HODL,1817.5064285714302,24.454727593010105,1866.4158837574505,1768.59697338541
2018-07-16,1822.49,1821.95,1841.95,1814.45,5.47,7,2018,-1.162733943262495,Negative,1835.492857142855,1866.1958823529405,HODL,1817.4492857142873,24.44110455274515,1866.3314948197776,1768.567076608797
2018-07-13,1813.03,1803.93,1815.3,1795.22,4.39,7,2018,-0.5190700634845724,Slight negative,1831.5323809523788,1860.626764705882,HODL,1815.9278571428586,23.96783716007438,1863.8635314630073,1767.9921828227098
2018-07-12,1796.62,1764.51,1798.0,1762.18,4.53,7,2018,-0.9051146423390776,Slight negative,1827.2619047619028,1854.7008823529409,HODL,1815.8885714285727,24.0013755558177,1863.8913225402082,1767.8858203169373
2018-07-11,1755.0,1737.99,1756.96,1734.0,3.21,7,2018,-2.3165722300764746,Negative,1820.427619047617,1849.4708823529409,HODL,1814.2857142857156,27.29048262230282,1868.8666795303213,1759.7047490411098
2018-07-10,1743.07,1738.53,1750.0,1731.0,3.0,7,2018,-0.6797720797720785,Slight negative,1813.596666666665,1844.0411764705877,HODL,1811.7035714285726,32.14240539731336,1875.9883822231993,1747.4187606339458
2018-07-09,1739.02,1724.05,1739.56,1716.23,3.01,7,2018,-0.23234867217036825,Slight or No change,1807.717619047617,1839.14794117647,HODL,1806.114285714287,37.4631097962295,1881.0405053067461,1731.188066121828
2018-07-06,1710.63,1696.0,1715.27,1691.67,2.65,7,2018,-1.6325286655702542,Negative,1801.188095238093,1833.49294117647,HODL,1799.159285714287,45.30391755250673,1889.7671208193005,1708.5514506092736
2018-07-05,1699.73,1705.38,1710.69,1682.15,2.98,7,2018,-0.6371921455837981,Slight negative,1795.3042857142837,1827.4585294117642,HODL,1787.4535714285726,48.43372960227943,1884.3210306331314,1690.5861122240137
2018-07-03,1693.96,1723.96,1725.0,1692.48,2.18,7,2018,-0.3394656798432649,Slight or No change,1788.6199999999978,1821.8861764705878,HODL,1777.7907142857152,52.757420982087424,1883.30555624989,1672.2758723215404
2018-07-02,1713.78,1682.7,1713.89,1678.06,3.19,7,2018,1.170039434225134,Positive,1784.6490476190454,1817.0941176470583,HODL,1771.4892857142866,54.869678534937115,1881.2286427841607,1661.7499286444124
2018-06-29,1699.8,1717.0,1723.41,1694.32,4.54,6,2018,-0.8157406434898262,Slight negative,1780.9519047619026,1811.7288235294113,HODL,1763.3535714285722,56.5480139904452,1876.4495994094625,1650.2575434476819
2018-06-28,1701.45,1672.54,1705.5,1661.17,4.53,6,2018,0.0970702435580728,Slight or No change,1777.248571428569,1806.2855882352937,HODL,1755.387857142858,56.87485468161455,1869.137566506087,1641.6381477796288
2018-06-27,1660.51,1708.11,1711.95,1660.0,4.87,6,2018,-2.4061829615915853,Negative,1769.7838095238073,1799.7529411764701,HODL,1742.3585714285723,56.16938529088446,1854.6973420103413,1630.0198008468033
2018-06-26,1691.09,1672.37,1701.57,1663.34,4.39,6,2018,1.8416028810425589,Positive,1764.2166666666644,1793.0305882352934,HODL,1731.4414285714295,49.34816119357003,1830.1377509585695,1632.7451061842894
2018-06-25,1663.15,1702.51,1705.0,1646.31,7.51,6,2018,-1.6521888249590444,Negative,1754.6709523809502,1786.1761764705877,HODL,1720.0600000000009,44.90887628554619,1809.8777525710932,1630.2422474289085
2018-06-22,1715.67,1742.62,1743.0,1711.9,4.08,6,2018,3.1578630911222705,Among top gainers,1749.262857142855,1781.157647058823,HODL,1713.105714285715,36.07393598074045,1785.253586247196,1640.9578423242342
2018-06-21,1730.22,1760.0,1763.1,1717.56,4.94,6,2018,0.8480651873612022,Slight positive,1745.8447619047597,1776.207647058823,HODL,1708.362857142858,27.62469949117472,1763.6122561252075,1653.1134581605086
2018-06-20,1750.08,1742.5,1762.93,1741.36,4.33,6,2018,1.1478309116759622,Positive,1742.815238095236,1772.1947058823525,HODL,1708.0114285714294,27.01022622783464,1762.0318810270987,1653.99097611576
2018-06-19,1734.78,1709.04,1736.11,1700.39,4.29,6,2018,-0.8742457487657673,Slight negative,1739.0919047619027,1768.4388235294114,HODL,1707.4192857142864,26.263054325937727,1759.9453943661617,1654.893177062411
2018-06-18,1723.79,1706.26,1726.74,1702.56,3.11,6,2018,-0.6335097245760313,Slight negative,1733.4190476190456,1764.79294117647,HODL,1706.3314285714293,25.145042899491404,1756.6215143704121,1656.0413427724466
2018-06-15,1715.97,1714.0,1720.87,1708.52,4.78,6,2018,-0.4536515468821611,Slight or No change,1727.3257142857124,1761.636470588235,HODL,1706.712857142858,25.255523212694175,1757.2239035682462,1656.2018107174697
2018-06-14,1723.86,1713.48,1724.8,1708.87,3.17,6,2018,0.4597982482211105,Slight or No change,1722.6290476190459,1758.387352941176,HODL,1708.4364285714294,25.56381655842206,1759.5640616882736,1657.3087954545852
2018-06-13,1704.86,1702.81,1713.75,1700.12,3.33,6,2018,-1.1021776710405715,Negative,1717.4780952380936,1755.672352941176,HODL,1709.2150000000008,25.253104531150775,1759.7212090623025,1658.7087909376992
2018-06-12,1698.75,1693.0,1699.51,1691.52,2.26,6,2018,-0.35838719894888404,Slight or No change,1712.8176190476172,1753.3579411764701,HODL,1708.1414285714295,25.363347224238154,1758.8681230199059,1657.4147341229532
2018-06-11,1689.12,1681.51,1694.24,1680.59,2.34,6,2018,-0.5668874172185534,Slight negative,1709.6804761904746,1750.70794117647,HODL,1707.3785714285725,25.790546824256953,1758.9596650770864,1655.7974777800587
2018-06-08,1683.99,1681.12,1689.44,1673.01,2.96,6,2018,-0.3037084398976875,Slight or No change,1706.867142857141,1746.7879411764702,HODL,1706.1314285714295,26.51136501059416,1759.154158592618,1653.1086985502411
2018-06-07,1689.3,1698.56,1699.9,1676.11,3.77,6,2018,0.3153225375447599,Slight or No change,1704.4995238095223,1743.296764705882,HODL,1708.1878571428583,23.664091322752206,1755.5160397883628,1660.8596744973538
2018-06-06,1695.75,1704.51,1714.5,1686.47,5.47,6,2018,0.3818149529390968,Slight or No change,1703.790952380951,1738.3597058823525,HODL,1708.5207142857155,23.43677631556061,1755.3942669168366,1661.6471616545944
2018-06-05,1696.35,1672.99,1699.0,1670.06,4.78,6,2018,0.035382574082265535,Slight or No change,1703.6299999999985,1734.4511764705878,HODL,1710.8921428571437,19.90663869882132,1750.7054202547863,1671.078865459501
2018-06-04,1665.27,1648.9,1665.68,1645.49,3.19,6,2018,-1.8321690688831824,Negative,1702.2638095238078,1730.4297058823524,HODL,1707.2921428571437,23.252257848532327,1753.7966585542083,1660.7876271600792
2018-06-01,1641.54,1637.03,1646.73,1635.09,3.31,6,2018,-1.4249941450935943,Negative,1698.823809523808,1725.366176470588,HODL,1700.9578571428578,28.099562870552887,1757.1569828839636,1644.7587314017521
2018-05-31,1629.62,1623.0,1635.0,1621.35,3.17,5,2018,-0.7261473981748923,Slight negative,1695.4819047619033,1719.9735294117645,HODL,1692.3535714285722,30.260717518342645,1752.8750064652575,1631.832136391887
2018-05-30,1624.89,1618.1,1626.0,1612.93,2.91,5,2018,-0.29025171512375714,Slight or No change,1691.836190476189,1713.560882352941,HODL,1684.5042857142867,32.57301495557847,1749.6503156254437,1619.3582558031296
2018-05-29,1612.87,1600.71,1621.79,1600.15,3.85,5,2018,-0.7397423825612925,Slight negative,1689.5676190476177,1706.7649999999999,HODL,1676.5814285714293,35.62876665261416,1747.8389618766578,1605.323895266201
2018-05-25,1610.15,1603.0,1614.12,1600.45,2.7,5,2018,-0.16864347405555202,Slight or No change,1685.713333333332,1700.5197058823528,HODL,1669.022857142858,37.789034109126135,1744.60092536111,1593.4447889246057
2018-05-24,1603.07,1598.03,1608.24,1588.38,3.43,5,2018,-0.4397105859702655,Slight or No change,1682.8523809523797,1694.344411764706,HODL,1660.3950000000007,38.09366245493272,1736.5823249098662,1584.2076750901351
2018-05-23,1601.86,1571.05,1601.86,1566.34,3.36,5,2018,-0.07548017241917337,Slight or No change,1677.432857142856,1688.6161764705882,HODL,1653.0378571428578,38.78548185528724,1730.6088208534322,1575.4668934322833
2018-05-22,1581.4,1589.89,1589.89,1575.25,2.12,5,2018,-1.2772651792291367,Negative,1670.3461904761893,1683.510294117647,HODL,1644.655714285715,40.77594968271146,1726.207613651138,1563.103814920292
2018-05-21,1585.46,1585.0,1592.05,1575.0,2.93,5,2018,0.25673453901606796,Slight or No change,1662.5071428571416,1678.8747058823528,HODL,1637.2514285714294,41.48618544066339,1720.223799452756,1554.2790576901027
2018-05-18,1574.37,1581.33,1583.59,1572.1,2.64,5,2018,-0.6994815384809505,Slight negative,1654.8685714285702,1674.0320588235295,HODL,1629.4214285714293,42.322572601956345,1714.066573775342,1544.7762833675165
2018-05-17,1581.76,1580.56,1594.04,1573.0,2.15,5,2018,0.469394106849097,Slight or No change,1648.105238095237,1670.2417647058826,HODL,1621.7400000000005,40.331043206856705,1702.402086413714,1541.077913586287
2018-05-16,1587.28,1577.5,1594.43,1576.67,2.57,5,2018,0.3489783532267809,Slight or No change,1641.9771428571416,1666.934411764706,HODL,1613.9921428571433,35.099102591757706,1684.1903480406588,1543.7939376736279
2018-05-15,1576.12,1587.81,1587.8,1565.22,5.08,5,2018,-0.7030895620180444,Slight negative,1634.9419047619037,1663.4685294117648,HODL,1605.4042857142863,27.223117357877744,1659.8505204300418,1550.9580509985308
2018-05-14,1601.54,1604.0,1611.18,1600.05,2.51,5,2018,1.6128213587798037,Positive,1630.0219047619037,1660.1673529411767,HODL,1600.8521428571435,21.077141164536233,1643.006425186216,1558.697860528071
2018-05-11,1602.91,1610.99,1611.1,1597.89,2.26,5,2018,0.08554266518476794,Slight or No change,1625.4580952380943,1657.317647058824,HODL,1598.0928571428576,17.579135984953183,1633.251129112764,1562.9345851729513
2018-05-10,1609.08,1608.47,1615.6,1603.44,2.82,5,2018,0.38492491780572896,Slight or No change,1621.6466666666656,1654.6008823529417,HODL,1596.6257142857146,15.47693008430992,1627.5795744543345,1565.6718541170947
2018-05-09,1608.0,1600.0,1608.0,1592.0,3.64,5,2018,-0.06711909911253366,Slight or No change,1618.0280952380945,1653.0564705882357,HODL,1595.4192857142862,13.655339031506475,1622.7299637772992,1568.1086076512731
2018-05-08,1592.39,1595.0,1596.88,1582.51,3.07,5,2018,-0.9707711442786038,Slight negative,1613.4133333333323,1650.1535294117652,HODL,1593.9564285714291,12.706078259035076,1619.3685850894992,1568.544272053359
2018-05-07,1600.14,1589.34,1606.95,1587.83,3.8,5,2018,0.4866898184489932,Slight or No change,1608.860476190475,1648.3002941176474,HODL,1593.241428571429,11.985969911722746,1617.2133683948744,1569.2694887479836
2018-05-04,1580.95,1562.45,1584.9,1562.19,3.44,5,2018,-1.1992700638694176,Negative,1603.365238095237,1644.3379411764708,HODL,1591.661428571429,12.04847252183183,1615.7583736150928,1567.5644835277653
2018-05-03,1572.08,1560.01,1574.8,1546.02,4.25,5,2018,-0.5610550618299182,Slight negative,1598.9276190476182,1639.6867647058828,HODL,1589.534285714286,12.719546263224233,1614.9733782407345,1564.0951931878374
2018-05-02,1569.68,1580.98,1588.5,1566.36,4.36,5,2018,-0.1526639865655599,Slight or No change,1595.5057142857133,1634.3808823529416,HODL,1588.697142857143,13.64789047014805,1615.992923797439,1561.401361916847
2018-05-01,1582.26,1563.22,1585.0,1552.18,4.57,5,2018,0.8014372356148991,Slight positive,1593.2504761904752,1629.8950000000004,HODL,1588.4685714285715,13.73280791339691,1615.9341872553653,1561.0029556017778
2018-04-30,1566.13,1582.5,1596.0,1560.94,5.46,4,2018,-1.0194279069179468,Negative,1590.4523809523798,1625.257941176471,HODL,1587.8800000000003,14.536591495503139,1616.9531829910065,1558.8068170089941
2018-04-27,1572.62,1634.01,1638.1,1567.39,13.05,4,2018,0.4143972722570721,Slight or No change,1588.5357142857133,1621.0417647058828,HODL,1587.2271428571432,15.029479968758382,1617.28610279466,1557.1681829196264
2018-04-26,1517.96,1485.01,1529.42,1478.5,8.8,4,2018,-3.4757284022840733,Among top losers,1584.1457142857132,1614.9858823529414,HODL,1582.2757142857147,23.84438289417093,1629.9644800740566,1534.5869484973728
2018-04-25,1460.17,1458.0,1469.99,1415.02,6.59,4,2018,-3.8070831905979037,Among top losers,1577.3409523809512,1607.7891176470591,HODL,1573.9935714285718,40.480582164996235,1654.9547357585643,1493.0324070985794
2018-04-24,1460.09,1535.8,1539.5,1448.45,7.49,4,2018,-0.005478814110693175,Slight or No change,1570.5899999999986,1600.769705882353,HODL,1563.8900000000006,49.682743947504214,1663.255487895009,1464.524512104992
2018-04-23,1517.86,1546.69,1548.0,1503.41,4.47,4,2018,3.956605414734704,Among top gainers,1567.5642857142843,1595.7326470588237,HODL,1557.8150000000005,49.74426704501299,1657.3035340900265,1458.3264659099746
2018-04-20,1527.49,1561.2,1561.2,1516.09,5.54,4,2018,0.6344458645725082,Slight positive,1564.803809523808,1591.129705882353,HODL,1551.9871428571435,48.02596083666752,1648.0390645304785,1455.9352211838084
2018-04-19,1556.91,1543.22,1568.52,1539.06,6.52,4,2018,1.926035522327485,Positive,1563.9723809523796,1587.2358823529412,HODL,1548.3378571428577,45.306443959828925,1638.9507450625156,1457.7249692231999
2018-04-18,1527.84,1514.65,1533.8,1504.11,5.23,4,2018,-1.867159951442288,Negative,1561.40476190476,1582.2973529411765,HODL,1543.7271428571435,43.735841212817704,1631.198825282779,1456.255460431508
2018-04-17,1503.83,1462.3,1507.19,1457.02,5.11,4,2018,-1.5714996334694753,Negative,1557.4309523809509,1576.6350000000002,HODL,1536.847857142858,41.70734766081977,1620.2625524644975,1453.4331618212184
2018-04-16,1441.5,1445.0,1447.0,1427.48,2.81,4,2018,-4.144750403968533,Among top losers,1551.0204761904747,1570.0535294117649,HODL,1526.8871428571435,46.71577750751072,1620.318697872165,1433.455587842122
2018-04-13,1430.79,1449.13,1459.78,1424.52,3.69,4,2018,-0.7429760665973006,Slight negative,1542.8895238095222,1563.8550000000002,HODL,1516.7950000000008,51.243819852507976,1619.2826397050167,1414.3073602949848
2018-04-12,1448.5,1439.5,1452.12,1435.06,3.14,4,2018,1.237777731183476,Positive,1535.536666666665,1558.5279411764707,HODL,1508.1392857142866,51.85450228420111,1611.8482902826888,1404.4302811458845
2018-04-11,1427.05,1439.44,1448.78,1424.89,3.58,4,2018,-1.4808422506040753,Negative,1526.8685714285696,1552.709117647059,HODL,1497.052857142858,51.37825766254542,1599.8093724679488,1394.2963418177674
